Price,SqMeter,PrSqMtr,State,Year,Zone,Lat,Lon
880000,115,7652.17391304348,Good,1940,Buenos Aires,45.4855,9.2122
298000,55,5418.18181818182,Good,1900,Repubblica,45.4793,9.2024
1250000,200,6250,Fair,-1,Buenos Aires,45.4843,9.2148
445000,96,4635.41666666667,Fair,1920,Centrale,45.4878,9.2095
495000,75,6600,Good,1960,Melchiorre Gioia,45.4864,9.1992
429000,69,6217.39130434783,Good,1930,Centrale,45.4895,9.2051
798000,158,5050.6329113924,Good,1930,Centrale,45.4893,9.2023
550000,55,10000,N/A,1920,Buenos Aires,45.4796,9.2103
320000,45,7111.11111111111,Good,1920,Centrale,45.4835,9.1999
16000000,3000,5333.33333333333,Good,-1,Buenos Aires,45.48054123,9.21115017
750000,105,7142.85714285714,Good,1920,Centrale,45.485,9.2007
550000,55,10000,Good,1920,Buenos Aires,45.4798,9.2101
430000,80,5375,Good,1940,Centrale,45.4899,9.205
645000,70,9214.28571428571,Good,1940,Buenos Aires,45.4807,9.2095
695000,100,6950,Good,-1,Buenos Aires,45.4798,9.20543
790000,100,7900,Good,1980,Buenos Aires,45.4797,9.2103
3000000,240,12500,Good,-1,Repubblica,45.4794,9.1976
1100000,170,6470.58823529412,Good,1910,Centrale,45.4822,9.2033
225000,45,5000,Good,1970,Centrale,45.4905,9.2034
650000,100,6500,Poor,-1,Buenos Aires,45.4843,9.2148
1370000,254,5393.70078740157,Fair,1960,Buenos Aires,45.4841,9.2161
1450000,170,8529.41176470588,Fair,1970,Centrale,45.4808,9.1981
310000,44,7045.45454545455,Good,1950,Centrale,45.49,9.2043
1780000,400,4450,Good,1900,Buenos Aires,45.4828,9.2119
460000,50,9200,Good,2010,Centrale,45.4807,9.2047
11000000,6000,1833.33333333333,Poor,-1,Centrale,45.4844017,9.2027998
2240000,205,10926.8292682927,Good,1940,Morgagni,45.4786,9.2123
789000,135,5844.44444444444,Fair,1950,Centrale,45.487,9.2098
335000,48,6979.16666666667,Good,1950,Centrale,45.49,9.2043
365000,51,7156.86274509804,Excellent,-1,Melchiorre Gioia,45.48524094,9.19526958
920000,145,6344.8275862069,Good,1970,Buenos Aires,45.4855,9.2126
3500000,350,10000,Fair,1939,Repubblica,45.4803,9.1981
17000000,5000,3400,Good,-1,Centrale,45.4822998,9.20040035
650000,80,8125,Good,1930,Indipendenza,45.4726,9.215
445000,115,3869.5652173913,Good,1940,Bicocca,45.5142,9.2077
160000,45,3555.55555555556,Good,1970,Prato Centenaro,45.5092,9.2042
629000,170,3700,Good,2000,Niguarda,45.5186,9.1869
320000,90,3555.55555555556,Good,1970,Bicocca,45.509,9.2129
150000,60,2500,Fair,1962,Niguarda,45.5137,9.1912
225000,50,4500,Good,1950,Bicocca,45.5149,9.2062
320000,90,3555.55555555556,Fair,1969,Bicocca,45.50896072,9.21292019
300000,80,3750,Good,1970,Ca&#x27; Granda,45.5067,9.1918
279000,60,4650,Good,1970,Prato Centenaro,45.5074,9.1976
235000,60,3916.66666666667,Good,1970,Greco - Segnano,45.5035,9.2029
289000,100,2890,Fair,1960,Ca&#x27; Granda,45.5054,9.1923
360000,105,3428.57142857143,Fair,1960,Ca&#x27; Granda,45.5048,9.1971
160000,57,2807.01754385965,Fair,1960,Ca&#x27; Granda,45.5063,9.1916
425000,100,4250,Good,1960,Ca&#x27; Granda,45.5046,9.1968
225000,57,3947.36842105263,Fair,1960,Prato Centenaro,45.5092,9.2025
290000,54,5370.37037037037,Good,1960,Prato Centenaro,45.5092,9.2027
295000,75,3933.33333333333,Excellent,2023,Greco - Segnano,45.5046,9.2089
165000,47,3510.63829787234,Fair,1900,Greco - Segnano,45.5057,9.2065
499000,102,4892.1568627451,Good,1965,Ca&#x27; Granda,45.5054,9.19744
248000,66,3757.57575757576,Fair,1960,Bignami - Ponale,45.5193,9.20487
185000,54,3425.92592592593,Fair,1970,Ca&#x27; Granda,45.5055,9.1924
700000,201,3482.58706467662,Fair,1970,Bignami - Ponale,45.5268,9.2122
299000,123,2430.89430894309,Good,1960,Ca&#x27; Granda,45.5066,9.1918
700000,201,3482.58706467662,Fair,1970,Bignami - Ponale,45.5266,9.212
339000,85,3988.23529411765,Fair,1931,Bicocca,45.5149,9.208
299000,76,3934.21052631579,Good,1940,Bruzzano,45.528,9.1735
249000,73,3410.95890410959,Fair,1965,Bignami - Ponale,45.5265,9.205
260000,107,2429.90654205607,Poor,1950,Niguarda,45.5211,9.1982
260000,107,2429.90654205607,Poor,1950,Niguarda,45.5211,9.1982
249000,67,3716.41791044776,Good,1940,Bicocca,45.5142,9.2077
379000,85,4458.82352941176,Good,1960,Prato Centenaro,45.5085,9.1958
595000,110,5409.09090909091,Excellent,2023,Greco - Segnano,45.5071,9.2084
1100000,200,5500,Good,1960,Bicocca,45.5109,9.2053
495000,125,3960,Fair,1960,Prato Centenaro,45.5091,9.1974
210000,60,3500,Fair,1960,Prato Centenaro,45.5111,9.1978
269000,60,4483.33333333333,Good,1960,Prato Centenaro,45.5109,9.2005
265000,55,4818.18181818182,Good,2000,Greco - Segnano,45.5058,9.207
320000,96,3333.33333333333,Good,1960,Greco - Segnano,45.5038,9.2058
595000,110,5409.09090909091,Excellent,2023,Greco - Segnano,45.5071,9.2084
259000,55,4709.09090909091,Excellent,1960,Greco - Segnano,45.5037,9.2049
215000,48,4479.16666666667,Good,1940,Bicocca,45.5142,9.2077
195000,50,3900,Fair,1960,Prato Centenaro,45.5102,9.2052
319000,80,3987.5,Fair,1960,Prato Centenaro,45.5107,9.2035
339000,105,3228.57142857143,Poor,1970,Ca&#x27; Granda,45.5081,9.1925
309000,80,3862.5,Poor,1960,Prato Centenaro,45.5108,9.2027
259000,85,3047.05882352941,Good,1960,Prato Centenaro,45.5112,9.1973
249000,60,4150,Fair,1960,Ca&#x27; Granda,45.5077,9.2017
359000,100,3590,Good,1960,Prato Centenaro,45.5112,9.1981
550000,171,3216.37426900585,Poor,1960,Prato Centenaro,45.5089,9.1963
320000,72,4444.44444444444,N/A,2000,Greco - Segnano,45.5072,9.2054
360000,111,3243.24324324324,Fair,1965,Niguarda,45.5159,9.1874
199000,77,2584.41558441558,Fair,1960,Niguarda,45.5185,9.1919
420000,120,3500,Poor,1962,Niguarda,45.5203,9.1923
349000,80,4362.5,Good,2005,Bicocca,45.5106,9.2143
395000,80,4937.5,Good,1970,Bicocca,45.5166,9.206
320000,90,3555.55555555556,Poor,-1,Bicocca,45.509,9.21292
320000,60,5333.33333333333,Fair,2003,Greco - Segnano,45.5072,9.2054
315000,100,3150,Fair,1960,Bruzzano,45.5242,9.1732
439000,135,3251.85185185185,Fair,1971,Niguarda,45.5172,9.1989
309000,70,4414.28571428571,Good,1920,Ca&#x27; Granda,45.5085,9.2004
175000,41,4268.29268292683,Good,1960,Greco - Segnano,45.5082,9.2076
329000,100,3290,Fair,1960,Niguarda,45.5145,9.1895
199000,65,3061.53846153846,Fair,1965,Niguarda,45.5158,9.1876
399000,116,3439.65517241379,Fair,1965,Niguarda,45.5145,9.1957
139000,40,3475,Good,1960,Bruzzano,45.525,9.1743
399000,137,2912.40875912409,Poor,1974,Ca&#x27; Granda,45.5075,9.19468
340000,102,3333.33333333333,Fair,1974,Ca&#x27; Granda,45.5075,9.19468
265000,56,4732.14285714286,Fair,1995,Greco - Segnano,45.5068,9.2077
345000,115,3000,Fair,1970,Niguarda,45.5164,9.1919
259000,55,4709.09090909091,Fair,1999,Bicocca,45.516,9.2109
143000,48,2979.16666666667,Fair,1920,Greco - Segnano,45.5031,9.2094
335000,93,3602.15053763441,Poor,1970,Greco - Segnano,45.5022,9.2115
580000,100,5800,Good,1960,Maggiolina,45.502,9.2049
195000,55,3545.45454545455,Poor,1950,Greco - Segnano,45.5021,9.2095
289000,84,3440.47619047619,Fair,1960,Greco - Segnano,45.5028,9.2117
295000,85,3470.58823529412,Fair,1959,Prato Centenaro,45.5089,9.2025
175000,60,2916.66666666667,Poor,1930,Dergano,45.5043,9.18854
349000,103,3388.34951456311,Good,1980,Bruzzano,45.5252,9.17611
420000,120,3500,Fair,1982,Bignami - Ponale,45.5242,9.2051
235000,59,3983.05084745763,Fair,1970,Bruzzano,45.5289,9.1758
278000,51,5450.98039215686,Good,1967,Bicocca,45.5171,9.2086
299000,107,2794.39252336449,Fair,1970,Bignami - Ponale,45.5257,9.21039
315000,85,3705.88235294118,N/A,2000,Bicocca,45.5126,9.2126
209000,60,3483.33333333333,Poor,1950,Prato Centenaro,45.5107,9.2035
486000,191,2544.50261780105,Good,2007,Bicocca,45.516,9.2127
302000,75,4026.66666666667,Excellent,-1,Niguarda,45.5147,9.19378
377000,95,3968.42105263158,Excellent,-1,Niguarda,45.52,9.19131
336000,80,4200,Excellent,-1,Niguarda,45.5224,9.19057
486000,191,2544.50261780105,Good,2007,Niguarda,45.5208,9.1967
278000,65,4276.92307692308,Good,1954,Bicocca,45.514431,9.20720959
349000,112,3116.07142857143,Fair,1965,Prato Centenaro,45.5076,9.19681
178000,41,4341.46341463415,Good,1970,Greco - Segnano,45.5079,9.2081
249000,80,3112.5,Fair,1960,Bruzzano,45.526,9.1745
237000,62,3822.58064516129,Fair,1950,Greco - Segnano,45.5087,9.2083
450000,89,5056.1797752809,Good,2010,Bicocca,45.5152,9.2131
287000,59,4864.40677966102,Good,1970,Maggiolina,45.5023,9.2029
235000,55,4272.72727272727,Good,1940,Dergano,45.5043,9.18854
235000,55,4272.72727272727,Good,1940,Dergano,45.5043,9.18854
445000,110,4045.45454545455,Good,1940,Dergano,45.5043,9.18854
380000,80,4750,Good,1960,Prato Centenaro,45.5106,9.2035
249000,76,3276.31578947368,Fair,1970,Bruzzano,45.5258,9.1742
260000,79,3291.13924050633,Poor,1960,Bignami - Ponale,45.5268,9.2057
260000,79,3291.13924050633,Fair,1960,Bignami - Ponale,45.5268,9.2057
440000,120,3666.66666666667,Good,1999,Prato Centenaro,45.5095,9.2037
430000,100,4300,Good,1970,Dergano,45.5049,9.1861
379000,95,3989.47368421053,Good,1965,Greco - Segnano,45.5027,9.2117
360000,120,3000,Fair,1970,Bruzzano,45.5258,9.1747
295000,68,4338.23529411765,Good,-1,Bicocca,45.51416016,9.20685863
205000,92,2228.26086956522,N/A,1957,Bruzzano,45.5268,9.1765
259000,80,3237.5,Fair,1969,Niguarda,45.5219,9.1912
635000,200,3175,Fair,1970,Niguarda,45.5177,9.1935
259000,70,3700,Fair,1960,Niguarda,45.5145,9.1895
275000,129,2131.78294573643,Fair,1978,Bruzzano,45.5276,9.1672
185000,85,2176.47058823529,Excellent,1966,Bruzzano,45.5286,9.1761
270000,64,4218.75,Fair,1988,Bignami - Ponale,45.5259,9.20453
155000,57,2719.29824561404,Good,2007,Bruzzano,45.5292,9.17
215000,61,3524.59016393443,Fair,1960,Bignami - Ponale,45.52384186,9.20748997
290000,58,5000,Fair,1964,Maggiolina,45.5018,9.2053
260000,53,4905.66037735849,Fair,1999,Bicocca,45.516,9.2109
295000,74,3986.48648648649,Excellent,2024,Greco - Segnano,45.5044,9.2091
450000,112,4017.85714285714,Good,2024,Greco - Segnano,45.5044,9.2091
305000,76,4013.15789473684,Excellent,2024,Greco - Segnano,45.5044,9.2091
159000,58,2741.37931034483,Fair,1980,Bruzzano,45.5272,9.1734
280000,76,3684.21052631579,Fair,2010,Niguarda,45.5232,9.1754
1190000,250,4760,Good,1970,Bignami - Ponale,45.5276,9.2092
475000,113,4203.53982300885,Excellent,2023,Niguarda,45.516,9.192
250000,65,3846.15384615385,Fair,1970,Prato Centenaro,45.5088,9.1917
169000,72,2347.22222222222,Fair,1960,Bruzzano,45.5247,9.17375
149000,45,3311.11111111111,Fair,1900,Bruzzano,45.5247,9.17375
324000,65,4984.61538461538,Good,2001,Bicocca,45.5159,9.21095
870000,165,5272.72727272727,Poor,1980,Maggiolina,45.5021,9.2031
206599,119,1736.12605042017,Fair,-1,Bignami - Ponale,45.5269,9.21106
227138,127,1788.48818897638,Fair,-1,Bignami - Ponale,45.5264,9.20922
279000,77,3623.37662337662,Good,1940,Bicocca,45.5096,9.2129
220000,55,4000,Poor,1960,Ca&#x27; Granda,45.5062,9.201
860000,167,5149.70059880239,Good,2010,Bicocca,45.5161,9.2141
369000,111,3324.32432432432,Fair,1970,Bignami - Ponale,45.5278,9.2103
775000,150,5166.66666666667,Good,1970,Greco - Segnano,45.5023,9.2106
449000,85,5282.35294117647,Good,1970,Istria,45.5037,9.1936
160000,40,4000,Good,-1,Bignami - Ponale,45.5258,9.2086
219000,47,4659.57446808511,Good,1960,Villa San Giovanni,45.51641083,9.21963024
340000,139,2446.04316546763,Fair,1986,Niguarda,45.519,9.1864
438000,124,3532.25806451613,Poor,1971,Niguarda,45.517,9.1984
210000,60,3500,Fair,1960,Prato Centenaro,45.5101,9.2031
255000,70,3642.85714285714,Fair,1980,Istria,45.504,9.1918
398000,112,3553.57142857143,Good,1960,Bicocca,45.5141,9.20689
397000,96,4135.41666666667,Fair,1995,Bicocca,45.5165,9.21607
315000,107,2943.92523364486,Fair,1971,Bignami - Ponale,45.521,9.20779
465000,100,4650,Good,2012,Bignami - Ponale,45.5239,9.21356
377000,81,4654.32098765432,Good,2013,Bignami - Ponale,45.5244,9.21399
423000,104,4067.30769230769,Fair,1997,Bicocca,45.5126,9.21265
260000,60,4333.33333333333,Good,1920,Prato Centenaro,45.5097,9.2029
165000,41,4024.39024390244,Fair,2009,Niguarda,45.5173,9.1892
280000,63,4444.44444444444,Fair,1970,Bicocca,45.5111,9.2043
280000,75,3733.33333333333,Good,2010,Niguarda,45.5234,9.1758
210000,65,3230.76923076923,Good,1970,Bruzzano,45.5243,9.173
398000,129,3085.27131782946,Fair,1971,Bignami - Ponale,45.5222,9.2089
249000,76,3276.31578947368,Poor,1960,Bruzzano,45.526,9.1745
265000,75,3533.33333333333,Fair,-1,Bruzzano,45.5318,9.1716
170000,240,708.333333333333,Fair,1960,Niguarda,45.5217,9.1918
165000,57,2894.73684210526,Fair,1693,Bruzzano,45.526,9.1745
310000,87,3563.2183908046,Fair,1970,Bicocca,45.5149,9.2062
237500,70,3392.85714285714,Fair,1970,Bignami - Ponale,45.5266,9.20494
248000,55,4509.09090909091,Good,1930,Ca&#x27; Granda,45.5082,9.1898
235000,58,4051.72413793103,Fair,1930,Greco - Segnano,45.5089,9.2051
65000,24,2708.33333333333,Poor,-1,Bruzzano,45.5315,9.17224
245000,97,2525.77319587629,Fair,1960,Villa San Giovanni,45.5172,9.2202
155000,70,2214.28571428571,Fair,1950,Bruzzano,45.5269,9.1765
625000,146,4280.82191780822,Fair,1980,Ca&#x27; Granda,45.5069,9.2031
625000,146,4280.82191780822,Fair,1980,Ca&#x27; Granda,45.5069,9.2031
294000,80,3675,Fair,1965,Niguarda,45.5224,9.1906
4100000,2000,2050,N/A,-1,Ca&#x27; Granda,45.51242065,9.17996025
189000,80,2362.5,Fair,1960,Bruzzano,45.5274,9.1674
534000,184,2902.17391304348,Fair,1993,Greco - Segnano,45.5081,9.2085
280000,75,3733.33333333333,Fair,2010,Niguarda,45.5234,9.1758
580000,103,5631.06796116505,Good,1970,Prato Centenaro,45.5081,9.2043
255000,75,3400,Fair,1960,Niguarda,45.5164,9.1895
290000,170,1705.88235294118,Good,1967,Greco - Segnano,45.50535965,9.20639992
195000,65,3000,Good,2007,Bruzzano,45.5292,9.17
345000,100,3450,Fair,2001,Greco - Segnano,45.5047,9.2067
329000,114,2885.9649122807,Good,1960,Ca&#x27; Granda,45.5067,9.19176
180000,57,3157.89473684211,Fair,1960,Prato Centenaro,45.5115,9.1973
244000,80,3050,Fair,1960,Prato Centenaro,45.5115,9.1973
199000,55,3618.18181818182,Good,1980,Greco - Segnano,45.5019,9.2121
200000,61,3278.68852459016,Good,-1,Greco - Segnano,45.5054,9.20637
279000,85,3282.35294117647,Fair,1965,Niguarda,45.5168,9.1966
348000,95,3663.15789473684,Good,1960,Greco - Segnano,45.5037,9.2049
195000,60,3250,Good,2006,Bruzzano,45.5292,9.17
590000,140,4214.28571428571,Good,2012,Bignami - Ponale,45.5245,9.2139
240000,85,2823.52941176471,Good,1960,Bruzzano,45.527,9.1777
750000,100,7500,Good,-1,Bignami - Ponale,45.5169,9.21321
225000,65,3461.53846153846,Poor,1980,Bruzzano,45.5321,9.1704
198000,60,3300,Poor,1980,Bruzzano,45.5321,9.1704
399000,130,3069.23076923077,Fair,1980,Bruzzano,45.5321,9.1704
448000,146,3068.49315068493,Poor,1970,Niguarda,45.5168,9.1967
249000,60,4150,Fair,1960,Prato Centenaro,45.5087,9.2016
325000,75,4333.33333333333,Fair,1973,Bicocca,45.5134,9.205
425000,116,3663.79310344828,Fair,1970,Bicocca,45.5156,9.2039
265000,68,3897.05882352941,Fair,1960,Bignami - Ponale,45.5276,9.2091
840000,160,5250,Fair,1960,Bicocca,45.5154,9.2054
389000,116,3353.44827586207,Fair,1960,Niguarda,45.5163,9.1893
280000,55,5090.90909090909,Excellent,-1,Istria,45.5035,9.1951
318000,74,4297.2972972973,Fair,1960,Greco - Segnano,45.5093,9.2053
178000,55,3236.36363636364,Poor,1960,Greco - Segnano,45.5021,9.2095
565000,120,4708.33333333333,Excellent,2013,Bignami - Ponale,45.5249,9.2142
180000,70,2571.42857142857,Fair,1940,Bruzzano,45.5258,9.1755
595000,250,2380,Good,1967,Bruzzano,45.5338974,9.17828274
320000,71,4507.04225352113,Fair,2000,Greco - Segnano,45.5072,9.2054
320000,71,4507.04225352113,Fair,2000,Greco - Segnano,45.5072,9.2054
360000,80,4500,Good,1940,Prato Centenaro,45.51044083,9.2033596
278000,94,2957.44680851064,Fair,1960,Prato Centenaro,45.5112,9.1981
255000,75,3400,Fair,1960,Niguarda,45.5164,9.1895
260000,63,4126.98412698413,Good,2008,Bruzzano,45.5297,9.1694
378000,145,2606.89655172414,Poor,1975,Bruzzano,45.5257,9.1703
189000,55,3436.36363636364,Poor,1950,Niguarda,45.5195,9.19725
210000,52,4038.46153846154,Fair,2000,Niguarda,45.5167,9.19495
135000,50,2700,Fair,1960,Niguarda,45.5204,9.19186
327000,109,3000,Fair,1971,Bignami - Ponale,45.5276,9.21117
330000,112,2946.42857142857,Fair,1970,Ca&#x27; Granda,45.5075,9.1947
390000,120,3250,Good,1969,Bruzzano,45.5258,9.1747
435000,135,3222.22222222222,Fair,1970,Niguarda,45.5177,9.1999
460000,135,3407.40740740741,Fair,1970,Niguarda,45.5177,9.1999
239000,89,2685.39325842697,Fair,1960,Niguarda,45.5184,9.1865
320000,80,4000,Fair,2001,Greco - Segnano,45.5076,9.2074
400000,100,4000,Good,2007,Niguarda,45.5188,9.1932
265000,64,4140.625,Good,1960,Greco - Segnano,45.5035,9.2029
225000,86,2616.27906976744,N/A,1967,Bruzzano,45.5267,9.1764
375000,95,3947.36842105263,Good,1970,Bicocca,45.5154,9.2054
255000,76,3355.26315789474,Fair,1952,Prato Centenaro,45.5108,9.1985
599000,117,5119.65811965812,Good,1990,Bignami - Ponale,45.5259,9.20453
590000,171,3450.29239766082,Poor,1970,Ca&#x27; Granda,45.5069,9.1996
379000,119,3184.87394957983,Excellent,2024,Bruzzano,45.5287,9.175
135000,45,3000,Good,1965,Bruzzano,45.5267,9.1764
445000,87,5114.94252873563,Good,2012,Bignami - Ponale,45.5249,9.2142
300000,103,2912.6213592233,Fair,1960,Bruzzano,45.5269,9.1777
295000,70,4214.28571428571,Excellent,-1,Greco - Segnano,45.5045,9.20924
370000,89,4157.30337078652,Excellent,-1,Greco - Segnano,45.5045,9.20924
295000,70,4214.28571428571,Excellent,-1,Greco - Segnano,45.5045,9.20924
370000,89,4157.30337078652,Excellent,-1,Greco - Segnano,45.5045,9.20924
295000,70,4214.28571428571,Excellent,-1,Greco - Segnano,45.5045,9.20924
370000,89,4157.30337078652,Excellent,-1,Greco - Segnano,45.5045,9.20924
450000,106,4245.28301886792,Excellent,-1,Greco - Segnano,45.5045,9.20924
450000,106,4245.28301886792,Excellent,-1,Greco - Segnano,45.5045,9.20924
450000,106,4245.28301886792,Excellent,-1,Greco - Segnano,45.5045,9.20924
249000,76,3276.31578947368,N/A,-1,Bruzzano,45.526,9.17454
390000,110,3545.45454545455,Excellent,2026,Bicocca,45.5146,9.2177
215000,50,4300,Fair,1900,Bicocca,45.5099,9.21372
390000,80,4875,Fair,2010,Greco - Segnano,45.5064,9.2079
250000,51,4901.96078431373,Good,-1,Bruzzano,45.52864075,9.16991043
140000,55,2545.45454545455,Poor,-1,Bruzzano,45.52462006,9.17362022
56250,40,1406.25,N/A,-1,Niguarda,45.5157,9.19208
128000,75,1706.66666666667,Fair,1970,Bruzzano,45.5257,9.1758
360000,80,4500,Good,1940,Prato Centenaro,45.5104,9.2034
348000,109,3192.66055045872,Fair,1971,Bignami - Ponale,45.5229,9.2069
335000,64,5234.375,Good,-1,Greco - Segnano,45.5033,9.2031
259000,58,4465.51724137931,Good,1960,Villa San Giovanni,45.51720047,9.22023964
430000,110,3909.09090909091,Fair,-1,Bicocca,45.5151,9.21828
588000,150,3920,Good,2000,Greco - Segnano,45.5032,9.208
394095,132,2985.56818181818,Excellent,-1,Bruzzano,45.53,9.1728
371598,114,3259.63157894737,Excellent,2023,Bruzzano,45.53,9.1728
468230,157,2982.35668789809,Excellent,-1,Bruzzano,45.53,9.1728
435295,136,3200.69852941176,Excellent,2020,Bruzzano,45.53,9.1728
468487,156,3003.12179487179,Excellent,-1,Bruzzano,45.53,9.1728
414190,129,3210.77519379845,Excellent,-1,Bruzzano,45.53,9.1728
263245,83,3171.6265060241,Excellent,-1,Bruzzano,45.53,9.1728
427495,143,2989.47552447552,Excellent,-1,Bruzzano,45.53,9.1728
419634,136,3085.54411764706,Excellent,2020,Bruzzano,45.53,9.1728
404572,131,3088.3358778626,Excellent,-1,Bruzzano,45.53,9.1728
561029,170,3300.17058823529,Excellent,-1,Bruzzano,45.53,9.1728
413692,134,3087.25373134328,Excellent,-1,Bruzzano,45.53,9.1728
320502,106,3023.60377358491,Excellent,2021,Bruzzano,45.53,9.1728
562387,169,3327.73372781065,Excellent,-1,Bruzzano,45.53,9.1728
587284,162,3625.20987654321,Excellent,2022,Bruzzano,45.53,9.1728
574189,178,3225.7808988764,Excellent,-1,Bruzzano,45.53,9.1728
345330,116,2976.98275862069,Excellent,-1,Bruzzano,45.53,9.1728
253778,82,3094.85365853659,Excellent,2023,Bruzzano,45.53,9.1728
338771,113,2997.97345132743,Excellent,-1,Bruzzano,45.53,9.1728
285669,97,2945.0412371134,Excellent,-1,Bruzzano,45.53,9.1728
367613,102,3604.04901960784,Excellent,-1,Bruzzano,45.53,9.1728
285000,80,3562.5,Good,2000,Niguarda,45.5225,9.1771
510000,124,4112.90322580645,Excellent,2022,Niguarda,45.5138,9.1903
565000,150,3766.66666666667,Good,2007,Niguarda,45.5188,9.19453
249000,80,3112.5,Fair,1970,Bruzzano,45.526,9.1745
320000,110,2909.09090909091,Fair,1960,Niguarda,45.5204,9.19186
650000,180,3611.11111111111,Fair,2006,Niguarda,45.52182007,9.19252014
178000,66,2696.9696969697,Good,1957,Bruzzano,45.5268,9.1765
400000,100,4000,Fair,-1,Bicocca,45.5113,9.20579
245000,70,3500,Good,1960,Bignami - Ponale,45.5258,9.2086
198000,55,3600,Good,1961,Bruzzano,45.525,9.1743
349000,103,3388.34951456311,Good,1976,Niguarda,45.5172,9.1984
280000,75,3733.33333333333,Good,2010,Bruzzano,45.5227,9.17443
299000,90,3322.22222222222,Good,1970,Bruzzano,45.5266,9.178
240000,84,2857.14285714286,Fair,1970,Bicocca,45.5114,9.2153
209000,54,3870.37037037037,Fair,1960,Niguarda,45.5188,9.1922
223000,54,4129.62962962963,Fair,2000,Bicocca,45.5155,9.2106
400000,130,3076.92307692308,Fair,1970,Greco - Segnano,45.502,9.2102
419000,92,4554.34782608696,Good,2008,Bruzzano,45.5237,9.1754
390000,120,3250,Good,1969,Bruzzano,45.5258,9.1747
419000,90,4655.55555555556,Good,2009,Niguarda,45.5223,9.1759
155000,50,3100,Good,2007,Bruzzano,45.5291,9.1698
340000,112,3035.71428571429,Fair,-1,Ca&#x27; Granda,45.5071,9.1926
217000,50,4340,Good,1960,Bicocca,45.5143,9.2059
389000,115,3382.60869565217,Fair,2005,Niguarda,45.5223,9.1925
610000,147,4149.65986394558,Fair,1970,Ca&#x27; Granda,45.5069,9.1996
960000,160,6000,Good,2004,Bicocca,45.5149,9.2118
279000,105,2657.14285714286,Fair,-1,Bruzzano,45.5263,9.1692
209000,62,3370.96774193548,Good,1950,Ca&#x27; Granda,45.5083,9.2002
249000,80,3112.5,Poor,1950,Bruzzano,45.5261,9.1745
219000,70,3128.57142857143,Good,1979,Bruzzano,45.5321,9.1704
295000,85,3470.58823529412,Poor,1970,Dergano,45.5043,9.1886
349000,95,3673.68421052632,Good,1970,Greco - Segnano,45.5038,9.2058
289000,92,3141.30434782609,Fair,1960,Niguarda,45.5144,9.1949
299000,85,3517.64705882353,Fair,1965,Niguarda,45.5177,9.193
229000,58,3948.27586206897,Good,1965,Niguarda,45.5145,9.1893
239000,72,3319.44444444444,Good,1970,Bignami - Ponale,45.5269,9.20556
155000,33,4696.9696969697,Good,1960,Greco - Segnano,45.5021,9.2095
240000,74,3243.24324324324,Fair,1970,Bignami - Ponale,45.5231,9.2076
475000,130,3653.84615384615,Good,1976,Niguarda,45.5164,9.2017
190000,54,3518.51851851852,Fair,1970,Bignami - Ponale,45.5231,9.2076
350000,93,3763.44086021505,Good,2012,Bruzzano,45.532,9.171
299000,90,3322.22222222222,Good,1965,Bignami - Ponale,45.5263,9.20537
249000,80,3112.5,Fair,1950,Bruzzano,45.526,9.1745
495000,135,3666.66666666667,Good,1990,Bignami - Ponale,45.526,9.2134
415000,80,5187.5,Good,1997,Bignami - Ponale,45.5222,9.2123
260000,71,3661.97183098592,Good,1970,Bignami - Ponale,45.5266,9.20489
960000,160,6000,Good,2007,Bicocca,45.5148,9.2117
204700,61,3355.73770491803,Fair,1965,Greco - Segnano,45.5019,9.21133
349000,85,4105.88235294118,Fair,1998,Greco - Segnano,45.5076,9.2074
259000,65,3984.61538461538,Fair,-1,Prato Centenaro,45.50894928,9.20164967
576000,140,4114.28571428571,Excellent,2021,Bicocca,45.519,9.2047
867000,193,4492.22797927461,Excellent,2021,Bicocca,45.519,9.2047
140000,45,3111.11111111111,Fair,1970,Bruzzano,45.5239,9.1737
78750,50,1575,Fair,1980,Bruzzano,45.5292,9.17
212000,60,3533.33333333333,Good,1965,Niguarda,45.5217,9.1918
580000,90,6444.44444444444,Excellent,1970,Prato Centenaro,45.5081,9.2043
425000,116,3663.79310344828,Fair,1970,Niguarda,45.5168,9.1966
199000,55,3618.18181818182,Good,1990,Bruzzano,45.5292,9.17
219000,45,4866.66666666667,Fair,2006,Bicocca,45.5106,9.2143
269000,76,3539.47368421053,Fair,-1,Niguarda,45.5175,9.20259
249000,78,3192.30769230769,Fair,-1,Niguarda,45.5175,9.20259
590000,190,3105.26315789474,Good,2007,Niguarda,45.5188,9.1942
330000,102,3235.29411764706,N/A,1967,Niguarda,45.5151,9.18868
260000,72,3611.11111111111,Poor,1960,Niguarda,45.5211,9.1982
221000,65,3400,Good,1960,Niguarda,45.5158,9.1876
520000,151,3443.70860927152,Poor,1960,Greco - Segnano,45.5023,9.2115
160000,90,1777.77777777778,Good,1970,Niguarda,45.5164,9.1904
169000,81,2086.41975308642,Fair,1930,Niguarda,45.5136,9.1915
275000,80,3437.5,Fair,1965,Niguarda,45.5224,9.1906
272000,92,2956.52173913043,Fair,1966,Niguarda,45.5176,9.1975
348000,93,3741.93548387097,Fair,1958,Greco - Segnano,45.5021,9.2095
349000,74,4716.21621621622,Excellent,2022,Niguarda,45.5138,9.1903
